业户, 297
地税机关, 297
管理费, 297
机制, 296
国债, 296
辅助, 295
国际运输, 295
汇总缴纳, 295
建筑业, 295
注册税务师, 295
商标, 295
推行, 295
归集, 294
教育费附加, 294
诉讼, 294
加油, 293
年所得, 292
税款征收, 292
电子信息, 292
推广, 292
动力, 292
集中, 291
维持, 291
期权, 291
税目征收, 290
技术服务, 290
免税收入, 290
新建, 290
在建, 290
租赁费, 290
不含税, 289
财物, 289
初加工, 289
主体, 289
放弃, 289
纸质, 289
卷烟批发, 289
偶然, 288
实体, 288
退税申报, 288
固定装置, 288
图书, 287
增值税即, 287
财产转让, 287
三十日内, 286
历史, 286
委托出口, 285
旅游, 285
规定比例, 284
非运输车辆, 284
非运输车, 284
建筑安装, 284
利润总额, 284
执行时间, 283
顺序, 283
独资企业, 283
合格, 283
注册地, 282
档案, 282
专利, 282
收汇, 282
微利, 281
级次, 281
管理制度, 281
二手, 280
转借, 280
税目税率, 280
技术成果, 280
有偿, 279
税务管理, 278
填开, 278
自然灾害, 278
经营租赁, 277
中小, 277
占用耕地, 276
养殖, 276
混合, 276
注释, 276
加油站, 275
混凝土, 275
软件企业, 275
运行, 275
升级, 275
医疗保险, 275
徇私舞弊, 275
离境, 275
日后, 274
判定, 273
制品, 273
会谈, 272
特殊情况, 272
轮胎, 272
赠与, 272
复议机构, 272
铁路运输, 272
福利费, 271
补征税款, 271
首饰, 271
完全, 271
购货, 271
必需, 271
电子数据, 270
在建工程, 270
日常, 270
自有, 270
在建工, 270
自行开发, 270
装配, 269
暂免征收, 269
捐赠收入, 268
扣缴申报, 268
监督管理, 268
公平, 268
名单, 267
简易办法, 267
经营企业, 267
储蓄存款, 266
税务代理, 266
受税收优惠, 266
实物, 266
中国政府, 266
使用费收入, 266
受让方, 265
调拨价格, 265
原矿, 265
免税店, 265
使用情况, 264
指导, 264
受赠, 264
征税政策, 264
不可抗力, 264
公历, 264
著作权, 264
经营地, 263
化妆品, 263
残疾人就业, 263
生产销售, 263
艇身长度, 263
少缴税款, 263
执法, 262
汇总计算, 262
补缴税款, 262
规划, 261
印制发票, 261
质押, 260
中介机构, 260
会计年度, 260
驻华, 259
装备, 259
不得开具, 259
会计报表, 259
核查, 258
固定业户, 258
行政审批, 258
直线法, 256
港口, 256
市场价格, 256
避免, 256
申报抵扣, 256
岗位, 255
应税产品, 255
存款账户, 255
请求, 255
预备, 254
上海, 254
旅客, 254
意向, 254
月销售额, 254
生活必需, 253
启用, 253
资本性, 253
销售发票, 253
商誉, 252
不同规定, 252
扶养, 251
分季预缴, 251
免税证明, 251
扶养家属, 251
加收利息, 251
预备会谈, 251
受灾, 251
有限公司, 250
金银, 250
供货, 250
工作日, 249
租赁期, 249
扩大, 249
海洋, 249
改制, 248
中标, 248
二手车, 248
澳门, 247
移交, 247
征收方式, 247
双重, 247
涉嫌, 247
提供虚假, 247
起诉, 247
免税品, 247
雇主, 247
创新, 246
行政诉讼, 246
选用, 246
附表, 246
改变用途, 245
正确, 245
未收, 245
出境, 245
继续使用, 245
供电企业, 245
缔约对方, 245
审批事项, 244
修理支出, 244
微利企业, 244
柴油, 244
减值准备, 244
核对, 244
常设机构, 243
经营期, 243
所有人, 243
识别, 243
独立核算, 243
专利技术, 243
常设, 243
账面, 241
争议, 241
加权, 241
加权平均, 241
卷烟生产, 241
检验, 240
配套设施, 240
烟草, 240
电信, 240
鉴定, 240
现代, 240
持股比例, 239
改造, 239
台账, 239
本单位, 238
传递, 238
生产产品, 238
1994年, 238
先征, 238
境内机构, 238
公积金, 238
免抵退税额, 238
转让方, 238
石脑油, 238
部队, 237
分享, 237
行权, 237
赔款, 236
变卖, 236
偿还, 236
受控, 235
干部, 235
红字, 235
三个月, 235
判断, 234
速算扣除数, 234
成本费用, 233
会计法, 233
申报资料, 233
个人消费, 233
仓储, 233
抗税, 232
发票信息, 232
盈利, 232
登记注册地, 232
加成, 232
联次, 231
高于, 231
缔约国一方, 231
价格信息, 231
评价, 231
谈签意向, 230
月度, 230
电话, 229
两种, 229
盖章, 229
玩忽职守, 229
服务企业, 228
限制性, 228
试点范围, 228
农业税, 228
错误, 228
农业生产, 228
经营者, 228
不履行, 228
停止执行, 227
非专利技术, 227
计税成本, 227
发包, 227
双重征税, 226
小微, 226
小微企业, 226
行政许可, 226
状态, 226
免征车, 226
指标, 226
到期应支付, 225
欠税, 225
出让, 225
文化事业, 225
加工费, 225
竣工, 225
专利权, 225
管理证明, 225
政策执行, 224
股票期权, 224
审议, 224
所得率, 224
进境, 224
品种, 224
应税所得率, 224
小型微利, 223
特别行政区, 223
20%以上, 223
劳务收, 223
调查调整, 223
节能服务, 223
调查调, 223
签字, 223
养老保险费, 222
信息采集, 222
折旧方法, 222
残值, 222
外交, 221
配比, 221
结束, 221
信息系统, 221
先征后退, 221
毁损, 221
定期定额, 220
偶然所得, 220
刁难, 220
草案, 220
医疗保险费, 220
租赁合同, 219
反馈, 219
水泥, 218
有形资产, 218
享受优惠, 218
影视, 217
借款费用, 217
报废, 216
法人资格, 216
预征, 216
收据, 216
稽核, 216
申请开具, 216
评估价格, 216
12万元, 216
申请开, 216
文档, 216
免征房产税, 216
往来报告, 215
税收居民, 215
矿产, 215
全国统一, 215
折合率, 215
水电, 215
认定办法, 215
停止使用, 214
执业, 214
股权奖励, 214
限制性股票, 214
计税办法, 214
偿债, 214
可比性, 213
三轮, 213
提请, 213
金银首饰, 213
交强险, 213
第七十二条, 212
故意刁难, 212
坏账, 212
个人取得, 212
涉农, 212
化工, 211
商务, 211
住房公积金, 211
税种, 211
实际税负, 211
有效期, 211
金融保险, 211
追征, 210
码头, 210
印章, 210
免税货物, 209
劳务收入, 209
合格证, 209
劳务服务, 209
资本化, 209
查验, 209
直接或间接, 209
坏账损失, 209
4%, 209
通报, 209
优先, 208
学生, 208
征点, 208
起征点, 208
申请退税, 208
可抵免, 207
再销售, 207
作价, 207
烟叶税, 207
乘用车, 206
高级, 206
避税, 206
清算所得, 206
财务报表, 206
流通, 205
留存备查, 205
资质, 205
小企业, 205
传输, 205
海洋工程, 204
规程, 204
识别号, 204
中文, 204
提供资料, 204
服务厅, 203
不能按期, 203
补办, 203
办税服务厅, 203
前提, 203
被盗, 203
工程结构物, 202
汇兑, 202
宝石, 202
薯类, 202
结构物, 202
个人出租, 202
提出申请, 201
餐饮, 201
消费者, 201
生活服务, 201
复制, 201
所得发生地, 201
口岸, 201
外籍, 201
补助, 200
水利, 200
预计净残值, 200
共享, 200
净残值, 200
已使用过, 200
获利, 199
规定税率, 199
列举, 199
教育储蓄, 199
摊销年限, 199
食品, 199
作废, 198
免税申报, 198
设计企业, 198
拨款, 198
维修, 198
代理出口, 197
销售商品, 197
终止经营, 197
勘探, 197
住宿, 197
库存, 197
建房, 197
援助, 197
基本养老, 197
财务费用, 196
累进税率, 196
3万, 196
年度中间, 196
管理项目, 196
暂停, 196
